Project,Version,Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;max(cc);avg(cc);bugs
prop-42;ver-452;class-195385;4;2;0;10;28;2;0;10;1;1.1481482;153;1.0;1;0.85714287;0.5833333;1;1;35.0;-;-;-;-;-;-;3;1.0;0
prop-42;ver-452;class-195632;4;1;0;4;5;0;4;0;3;0.8333333;22;1.0;0;0.0;0.75;0;0;4.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195553;2;1;0;4;14;0;1;3;2;0.0;78;1.0;0;0.0;0.6666667;0;0;37.5;-;-;-;-;-;-;3;1.5;0
prop-42;ver-452;class-195601;1;1;0;0;2;0;0;0;1;2.0;32;0.0;0;0.0;1.0;0;0;3.0;-;-;-;-;-;-;0;0.0;0
prop-42;ver-452;class-195614;4;1;0;6;15;0;1;5;3;0.6666667;68;1.0;1;0.0;0.5555556;0;0;15.25;-;-;-;-;-;-;3;1.0;0
prop-42;ver-452;class-195594;5;1;0;11;37;0;1;10;2;0.5;234;1.0;2;0.0;0.36666667;0;0;45.0;-;-;-;-;-;-;4;2.2;0
prop-42;ver-452;class-195423;6;1;0;11;7;7;10;1;5;0.88;41;1.0;1;0.0;0.375;0;0;5.0;-;-;-;-;-;-;1;0.6666667;0
prop-42;ver-452;class-195545;1;1;0;0;2;0;0;0;1;2.0;7;0.0;0;0.0;1.0;0;0;3.0;-;-;-;-;-;-;0;0.0;0
prop-42;ver-452;class-195606;3;2;0;8;14;3;1;7;3;2.0;52;0.0;0;0.75;0.5555556;0;0;16.333334;-;-;-;-;-;-;2;1.0;0
prop-42;ver-452;class-195484;15;1;0;3;21;63;3;1;15;0.82857144;152;1.0;1;0.0;0.23809524;1;1;8.8;-;-;-;-;-;-;7;1.4;0
prop-42;ver-452;class-195516;3;2;0;9;14;3;2;7;3;2.0;67;0.0;0;0.75;0.5555556;0;0;21.333334;-;-;-;-;-;-;3;1.3333334;0
prop-42;ver-452;class-195635;3;1;0;5;17;0;0;5;3;0.5;94;1.0;0;0.0;0.6666667;0;0;29.666666;-;-;-;-;-;-;1;0.6666667;0
prop-42;ver-452;class-195602;9;1;0;3;13;4;3;0;9;0.625;90;1.0;0;0.0;0.7222222;0;0;8.666667;-;-;-;-;-;-;1;0.7777778;0
prop-42;ver-452;class-195332;2;2;0;5;8;1;1;4;1;2.0;81;1.0;0;0.90909094;0.75;1;2;37.5;-;-;-;-;-;-;2;1.0;0
prop-42;ver-452;class-195391;2;1;0;5;6;0;1;5;1;0.5;28;0.0;1;0.0;0.625;0;0;12.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195487;20;1;0;3;37;104;2;1;10;0.47368422;362;1.0;1;0.0;0.22857143;1;1;16.9;-;-;-;-;-;-;7;1.75;0
prop-42;ver-452;class-195476;2;1;0;1;4;0;1;1;1;0.0;13;0.0;1;0.0;0.75;0;0;5.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195569;4;2;0;3;8;6;0;3;4;2.0;22;0.0;0;0.4;1.0;0;0;4.5;-;-;-;-;-;-;1;0.75;0
prop-42;ver-452;class-195603;5;1;0;8;5;10;7;1;5;2.0;5;0.0;0;0.0;0.44;0;0;0.0;-;-;-;-;-;-;1;1.0;0
prop-42;ver-452;class-195537;2;2;0;5;9;1;1;4;1;2.0;49;0.0;0;0.90909094;0.75;1;1;23.5;-;-;-;-;-;-;1;0.5;1
prop-42;ver-452;class-195623;13;2;0;9;19;78;0;9;13;2.0;81;0.0;0;0.5862069;1.0;1;3;5.230769;-;-;-;-;-;-;1;0.9230769;1
prop-42;ver-452;class-195566;12;1;0;6;34;36;5;1;7;0.72727275;342;1.0;0;0.0;0.4642857;0;0;27.166666;-;-;-;-;-;-;4;1.8333334;0
prop-42;ver-452;class-195505;7;1;15;20;10;11;15;5;5;0.7777778;39;1.0;2;0.0;0.47619048;0;0;4.142857;-;-;-;-;-;-;1;0.85714287;0
prop-42;ver-452;class-195402;2;1;0;5;7;0;1;5;1;0.5;29;0.0;1;0.0;0.625;0;0;12.5;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195515;4;1;0;9;28;4;1;9;2;1.2745098;223;1.0;0;0.0;0.5;0;0;50.5;-;-;-;-;-;-;5;1.75;0
prop-42;ver-452;class-195333;6;2;0;22;37;13;2;21;2;0.6;157;1.0;0;0.7916667;0.36666667;1;3;25.0;-;-;-;-;-;-;4;1.8333334;0
prop-42;ver-452;class-195630;1;1;0;3;1;0;2;1;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;-;-;-;1;1.0;0
prop-42;ver-452;class-195411;29;1;0;11;41;282;8;3;29;0.8958333;348;1.0;3;0.0;0.18390805;1;1;10.586206;-;-;-;-;-;-;7;1.2068965;1
prop-42;ver-452;class-195362;2;2;0;5;7;1;1;4;1;2.0;17;0.0;0;0.90909094;0.75;1;2;7.5;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195372;2;2;0;5;7;1;1;4;1;2.0;17;0.0;0;0.90909094;0.75;1;2;7.5;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195341;4;2;0;10;23;2;0;10;1;1.125;118;1.0;1;0.85714287;0.5833333;1;1;26.5;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195452;5;1;0;7;21;6;1;6;4;1.0833334;148;1.0;3;0.0;0.53333336;0;0;26.8;-;-;-;-;-;-;3;1.2;0
prop-42;ver-452;class-195478;2;2;0;2;6;0;1;2;1;0.0;22;0.0;1;0.8;0.6666667;0;0;9.5;-;-;-;-;-;-;2;1.0;0
prop-42;ver-452;class-195353;2;1;0;5;6;0;1;5;1;0.33333334;40;0.0;1;0.0;0.625;0;0;17.5;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195325;11;1;0;7;22;17;7;0;10;0.8142857;150;1.0;0;0.0;0.42424244;0;0;12.0;-;-;-;-;-;-;3;1.0;0
prop-42;ver-452;class-195425;16;1;0;37;77;108;1;36;9;0.9166667;368;1.0;6;0.0;0.1484375;0;0;21.5;-;-;-;-;-;-;3;1.3125;0
prop-42;ver-452;class-195591;2;1;0;6;7;0;1;6;1;0.5;42;0.0;2;0.0;0.625;0;0;19.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195541;23;1;0;10;23;253;2;8;23;2.0;23;0.0;0;0.0;0.25543478;0;0;0.0;-;-;-;-;-;-;1;1.0;0
prop-42;ver-452;class-195377;14;2;0;7;17;91;0;7;14;2.0;54;0.0;0;0.56666666;1.0;1;4;2.857143;-;-;-;-;-;-;1;0.9285714;0
prop-42;ver-452;class-195397;7;1;0;6;7;21;4;2;7;2.0;7;0.0;0;0.0;0.34285715;0;0;0.0;-;-;-;-;-;-;1;1.0;0
prop-42;ver-452;class-195595;3;5;0;9;6;3;8;1;2;1.5;16;1.0;0;1.0;0.6666667;0;0;4.0;-;-;-;-;-;-;0;0.0;0
prop-42;ver-452;class-195519;3;5;0;16;6;3;15;1;2;1.5;16;1.0;0;1.0;0.6666667;0;0;4.0;-;-;-;-;-;-;0;0.0;0
prop-42;ver-452;class-195432;1;1;0;2;1;0;2;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;-;-;-;1;1.0;0
prop-42;ver-452;class-195448;2;2;0;5;9;1;1;4;1;2.0;49;0.0;0;0.90909094;0.75;1;1;23.5;-;-;-;-;-;-;1;0.5;1
prop-42;ver-452;class-195506;11;1;0;12;11;55;7;5;11;2.0;11;0.0;0;0.0;0.33766234;0;0;0.0;-;-;-;-;-;-;1;1.0;0
prop-42;ver-452;class-195371;3;2;0;7;14;3;1;6;3;2.0;48;0.0;0;0.75;0.5555556;0;0;15.0;-;-;-;-;-;-;1;0.6666667;0
prop-42;ver-452;class-195600;9;1;0;21;43;20;0;21;8;0.8541667;252;1.0;5;0.0;0.20454545;0;0;26.333334;-;-;-;-;-;-;5;1.5555556;0
prop-42;ver-452;class-195627;9;2;0;10;20;36;4;10;9;2.0;77;0.0;0;0.2;0.3015873;0;0;7.5555553;-;-;-;-;-;-;1;0.8888889;0
prop-42;ver-452;class-195363;18;1;0;19;77;147;5;14;6;0.8627451;596;1.0;3;0.0;0.2345679;0;0;31.944445;-;-;-;-;-;-;8;2.6666667;1
prop-42;ver-452;class-195621;13;2;0;8;17;78;0;8;13;2.0;49;0.0;0;0.5862069;1.0;1;3;2.7692308;-;-;-;-;-;-;1;0.9230769;0
prop-42;ver-452;class-195361;3;2;0;11;15;3;4;7;3;2.0;93;0.0;0;0.75;0.5555556;0;0;30.0;-;-;-;-;-;-;4;1.6666666;0
prop-42;ver-452;class-195525;3;2;0;8;14;3;1;7;3;2.0;54;0.0;0;0.75;0.5555556;0;0;17.0;-;-;-;-;-;-;2;1.0;0
prop-42;ver-452;class-195359;5;1;0;4;5;10;3;1;5;2.0;5;0.0;0;0.0;0.9;0;0;0.0;-;-;-;-;-;-;1;1.0;0
prop-42;ver-452;class-195373;13;2;0;8;17;78;0;8;13;2.0;49;0.0;0;0.5862069;1.0;1;3;2.7692308;-;-;-;-;-;-;1;0.9230769;0
prop-42;ver-452;class-195383;5;1;0;20;12;0;16;4;5;0.0;43;1.0;0;0.0;0.64;0;0;7.4;-;-;-;-;-;-;1;0.8;0
prop-42;ver-452;class-195398;8;2;0;10;20;28;4;10;8;2.0;83;0.0;0;0.22222222;0.46875;0;0;9.375;-;-;-;-;-;-;3;1.125;1
prop-42;ver-452;class-195404;2;1;0;6;7;0;1;6;1;0.5;40;0.0;2;0.0;0.625;0;0;18.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195485;5;3;0;8;31;10;0;8;3;1.25;135;1.0;0;0.86206895;0.4;2;2;25.8;-;-;-;-;-;-;1;0.8;0
prop-42;ver-452;class-195586;4;2;0;12;31;2;0;12;1;1.0;179;1.0;3;0.85714287;0.5833333;1;1;41.0;-;-;-;-;-;-;4;1.25;0
prop-42;ver-452;class-195335;4;1;0;0;5;0;0;0;4;1.0;23;0.33333334;0;0.0;0.75;0;0;4.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195392;3;3;0;3;4;1;2;1;3;1.0;15;1.0;0;0.9649123;0.6666667;0;0;3.3333333;-;-;-;-;-;-;1;0.6666667;0
prop-42;ver-452;class-195631;6;2;0;2;14;11;1;1;4;0.6666667;81;0.6666667;2;0.7647059;0.4;1;1;12.0;-;-;-;-;-;-;3;1.0;0
prop-42;ver-452;class-195558;1;1;0;4;1;0;2;2;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;-;-;-;-;-;-;1;1.0;0
prop-42;ver-452;class-195552;2;5;0;3;5;0;1;3;2;0.6666667;25;0.6666667;2;0.9961977;0.625;1;1;10.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195609;2;2;0;2;6;0;1;2;1;0.0;22;0.0;1;0.8;0.6666667;0;0;9.5;-;-;-;-;-;-;2;1.0;0
prop-42;ver-452;class-195454;4;1;0;18;44;4;1;17;3;0.6666667;221;1.0;1;0.0;0.375;0;0;54.0;-;-;-;-;-;-;4;1.5;0
prop-42;ver-452;class-195628;12;2;0;12;25;66;6;12;12;2.0;110;0.0;0;0.15384616;0.29761904;0;0;8.166667;-;-;-;-;-;-;1;0.9166667;1
prop-42;ver-452;class-195464;2;2;0;8;12;1;0;8;2;1.0;56;1.0;0;0.8333333;1.0;0;0;24.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195330;8;1;0;5;13;10;4;1;8;0.61904764;56;1.0;0;0.0;0.75;0;0;5.625;-;-;-;-;-;-;1;0.875;0
prop-42;ver-452;class-195488;2;1;0;3;9;1;0;3;1;1.0;26;0.0;1;0.0;1.0;0;0;11.5;-;-;-;-;-;-;0;0.0;0
prop-42;ver-452;class-195388;6;2;0;9;15;15;3;9;6;2.0;60;0.0;0;0.2857143;0.4;0;0;9.0;-;-;-;-;-;-;1;0.8333333;0
prop-42;ver-452;class-195421;3;2;0;8;14;3;1;7;3;2.0;72;0.0;0;0.75;0.5555556;0;0;23.0;-;-;-;-;-;-;3;1.3333334;0
prop-42;ver-452;class-195587;2;2;0;1;4;0;1;1;1;0.0;14;0.0;1;0.75;0.75;0;0;5.5;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195546;10;1;0;1;14;21;0;1;10;0.7407407;109;1.0;1;0.0;0.32;1;1;9.6;-;-;-;-;-;-;7;1.5;0
prop-42;ver-452;class-195399;13;2;0;9;19;78;0;9;13;2.0;57;0.0;0;0.5862069;1.0;1;3;3.3846154;-;-;-;-;-;-;1;0.9230769;0
prop-42;ver-452;class-195449;2;2;0;7;11;1;0;7;2;1.0;35;1.0;0;0.8333333;1.0;0;0;16.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195624;4;2;0;7;25;2;1;7;1;1.1428572;91;1.0;1;0.85714287;0.41666666;1;1;20.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195347;2;1;0;5;7;0;1;5;1;0.5;31;0.0;1;0.0;0.625;0;0;13.5;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195561;2;2;0;5;7;1;1;4;1;2.0;17;0.0;0;0.90909094;0.75;1;2;7.5;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195513;11;1;0;8;11;55;3;5;11;2.0;11;0.0;0;0.0;0.34848484;0;0;0.0;-;-;-;-;-;-;1;1.0;0
prop-42;ver-452;class-195574;12;1;0;36;16;40;36;0;10;0.8181818;119;0.75;0;0.0;0.3;1;1;8.583333;-;-;-;-;-;-;7;1.4166666;0
prop-42;ver-452;class-195364;6;2;0;24;55;0;2;23;2;0.64;291;1.0;1;0.7916667;0.33333334;1;3;46.666668;-;-;-;-;-;-;5;2.3333333;1
prop-42;ver-452;class-195532;2;2;0;7;6;1;6;1;2;2.0;16;0.0;0;0.9230769;1.0;0;0;7.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195472;6;2;0;2;14;11;1;1;4;0.8333333;117;0.33333334;5;0.7647059;0.4;1;1;17.5;-;-;-;-;-;-;3;1.0;0
prop-42;ver-452;class-195557;2;1;0;3;7;1;2;1;1;2.0;32;0.0;0;0.0;0.5;0;0;15.0;-;-;-;-;-;-;2;1.0;0
prop-42;ver-452;class-195508;2;1;0;6;7;0;1;6;1;0.33333334;38;0.0;2;0.0;0.6;0;0;16.5;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195486;11;1;0;2;12;31;2;0;10;0.86;64;1.0;0;0.0;0.6818182;0;0;4.3636365;-;-;-;-;-;-;1;0.8181818;0
prop-42;ver-452;class-195413;4;3;0;4;35;6;0;4;3;1.3333334;205;1.0;0;0.89285713;0.45;3;3;50.0;-;-;-;-;-;-;1;0.75;0
prop-42;ver-452;class-195431;2;2;0;4;5;1;0;4;2;2.0;11;0.0;0;0.6666667;0.75;0;0;4.5;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195401;2;1;0;5;6;0;1;5;1;0.25;48;0.0;1;0.0;0.625;0;0;21.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195389;10;1;0;11;55;37;1;10;5;0.5555556;447;1.0;2;0.0;0.35714287;0;0;43.5;-;-;-;-;-;-;9;2.6;0
prop-42;ver-452;class-195639;6;2;0;32;14;11;31;1;4;0.85714287;129;0.2857143;6;0.7647059;0.4;1;1;19.333334;-;-;-;-;-;-;3;1.0;1
prop-42;ver-452;class-195338;3;1;0;2;6;3;1;2;2;1.0;23;0.0;1;0.0;0.5;0;0;6.3333335;-;-;-;-;-;-;1;0.6666667;0
prop-42;ver-452;class-195447;3;2;0;8;14;3;1;7;3;2.0;103;0.0;0;0.75;0.5555556;0;0;33.333332;-;-;-;-;-;-;6;2.3333333;0
prop-42;ver-452;class-195437;6;2;0;7;15;15;2;7;6;2.0;46;0.0;0;0.2857143;0.4;0;0;6.6666665;-;-;-;-;-;-;1;0.8333333;0
prop-42;ver-452;class-195512;1;1;0;0;2;0;0;0;1;2.0;38;0.0;0;0.0;1.0;0;0;3.0;-;-;-;-;-;-;0;0.0;1
prop-42;ver-452;class-195331;6;2;0;21;49;0;1;20;2;0.64;274;1.0;1;0.7916667;0.33333334;1;3;43.833332;-;-;-;-;-;-;5;2.1666667;1
prop-42;ver-452;class-195412;4;2;0;6;10;6;1;6;4;2.0;28;0.0;0;0.4;0.4375;0;0;6.0;-;-;-;-;-;-;1;0.75;1
prop-42;ver-452;class-195580;6;1;0;7;33;11;1;6;3;1.0857143;169;1.0;0;0.0;0.6;0;0;26.0;-;-;-;-;-;-;5;1.6666666;0
prop-42;ver-452;class-195611;2;1;0;1;4;0;1;1;1;0.0;13;0.0;1;0.0;0.75;0;0;5.0;-;-;-;-;-;-;1;0.5;0
prop-42;ver-452;class-195633;5;1;0;7;5;10;5;2;5;2.0;5;0.0;0;0.0;0.44;0;0;0.0;-;-;-;-;-;-;1;1.0;0
prop-42;ver-452;class-195522;8;1;0;7;13;10;7;0;7;0.8;75;1.0;0;0.0;0.34375;0;0;7.75;-;-;-;-;-;-;2;0.875;1
